brescia,bergamo,931.0
verona,mantova,302.0
modena,modena,127272.0
cuneo,torino,241.0
verona,verona,155742.0
torino,cuneo,253.0
modena,mantova,167.0
torino,torino,390711.0
cuneo,cuneo,85276.0
modena,bologna,813.0
mantova,modena,141.0
trento,trento,71908.0
firenze,firenze,189655.0
bologna,modena,816.0
novara,varese,274.0
novara,novara,59714.0
alessandria,alessandria,68407.0
verona,vicenza,443.0
varese,novara,266.0
novara,milano,223.0
novara,pavia,78.0
alessandria,genova,89.0
varese,varese,160405.0
genova,alessandria,108.0
bologna,firenze,11.0
alessandria,pavia,199.0
verona,padova,104.0
milano,novara,229.0
varese,como,1254.0
varese,milano,2306.0
bologna,bologna,190778.0
pavia,alessandria,193.0
como,varese,1244.0
genova,genova,127073.0
milano,varese,2365.0
pavia,pavia,103049.0
como,como,115870.0
como,milano,733.0
pavia,milano,1342.0
milano,como,734.0
milano,pavia,1393.0
milano,milano,609706.0
como,lecco,491.0
milano,lecco,238.0
pavia,piacenza,201.0
lecco,como,496.0
milano,lodi,948.0
milano,bergamo,981.0
lecco,lecco,53986.0
pavia,lodi,307.0
lecco,milano,219.0
milano,cremona,221.0
lecco,bergamo,342.0
lodi,milano,863.0
vicenza,verona,466.0
lodi,pavia,299.0
piacenza,pavia,207.0
lodi,cremona,223.0
lodi,lodi,34410.0
bergamo,lecco,334.0
bergamo,milano,949.0
cremona,milano,232.0
cremona,bergamo,196.0
cremona,lodi,224.0
lodi,piacenza,206.0
piacenza,lodi,214.0
bergamo,cremona,200.0
bergamo,bergamo,184551.0
piacenza,piacenza,56553.0
cremona,cremona,51262.0
piacenza,parma,102.0
bergamo,brescia,933.0
piacenza,cremona,565.0
padova,verona,117.0
vicenza,vicenza,119064.0
vicenza,padova,994.0
vicenza,treviso,322.0
padova,vicenza,988.0
treviso,vicenza,324.0
padova,padova,157940.0
padova,treviso,611.0
brescia,cremona,158.0
treviso,padova,582.0
padova,venezia,1353.0
venezia,padova,1355.0
treviso,treviso,138020.0
treviso,venezia,1188.0
venezia,venezia,121470.0
venezia,treviso,1146.0
roma,roma,816444.0
pesaro_e_urbino,pesaro_e_urbino,56080.0
cremona,piacenza,526.0
brescia,brescia,200496.0
napoli,napoli,635133.0
parma,piacenza,107.0
parma,parma,80312.0
cremona,brescia,160.0
parma,reggio_emilia,705.0
cremona,mantova,208.0
cremona,parma,41.0
brescia,mantova,282.0
mantova,cremona,206.0
mantova,brescia,302.0
mantova,parma,15.0
brescia,trento,14.0
reggio_emilia,parma,708.0
brescia,verona,71.0
reggio_emilia,reggio_emilia,93908.0
mantova,reggio_emilia,341.0
reggio_emilia,mantova,351.0
mantova,mantova,71208.0
reggio_emilia,modena,1405.0
verona,brescia,72.0
mantova,verona,304.0
modena,reggio_emilia,1456.0
pavia,novara,56.0
piacenza,milano,11.0
parma,mantova,30.0
parma,cremona,33.0
trento,brescia,30.0
trento,verona,15.0
genova,pavia,15.0
firenze,bologna,11.0
milano,piacenza,16.0
vicenza,venezia,15.0
roma,napoli,16.0
