modena,reggio_emilia,1257.0
verona,mantova,299.0
cuneo,torino,231.0
torino,cuneo,246.0
torino,torino,392799.0
modena,modena,127997.0
verona,verona,156938.0
cuneo,cuneo,86011.0
modena,mantova,163.0
mantova,modena,134.0
modena,bologna,670.0
trento,trento,72640.0
novara,novara,59755.0
novara,varese,273.0
firenze,firenze,189887.0
varese,novara,271.0
alessandria,alessandria,68822.0
bologna,modena,723.0
novara,milano,239.0
verona,vicenza,390.0
parma,piacenza,82.0
verona,padova,119.0
alessandria,genova,65.0
pavia,novara,50.0
varese,varese,162815.0
alessandria,pavia,155.0
varese,como,1158.0
varese,milano,2061.0
milano,novara,214.0
pavia,alessandria,163.0
como,varese,1154.0
bologna,bologna,191807.0
genova,genova,127249.0
milano,varese,2078.0
vicenza,verona,418.0
pavia,pavia,104307.0
como,milano,595.0
como,como,118150.0
pavia,milano,1224.0
milano,como,651.0
milano,pavia,1327.0
milano,milano,612272.0
como,lecco,445.0
milano,lecco,230.0
milano,lodi,852.0
lecco,como,455.0
pavia,piacenza,150.0
milano,bergamo,888.0
pavia,lodi,333.0
lecco,lecco,54852.0
lecco,milano,216.0
lodi,milano,786.0
lecco,bergamo,276.0
piacenza,pavia,193.0
lodi,pavia,305.0
lodi,cremona,203.0
lodi,lodi,34843.0
bergamo,lecco,302.0
bergamo,milano,861.0
cremona,milano,185.0
cremona,lodi,193.0
piacenza,lodi,206.0
cremona,bergamo,216.0
lodi,piacenza,197.0
bergamo,cremona,186.0
bergamo,bergamo,186118.0
piacenza,piacenza,56824.0
piacenza,parma,88.0
cremona,cremona,52003.0
bergamo,brescia,849.0
piacenza,cremona,515.0
padova,verona,93.0
vicenza,vicenza,119470.0
vicenza,padova,855.0
padova,vicenza,889.0
vicenza,treviso,298.0
cremona,brescia,111.0
treviso,vicenza,278.0
padova,padova,158692.0
padova,treviso,540.0
treviso,padova,532.0
padova,venezia,1222.0
venezia,padova,1262.0
brescia,bergamo,848.0
treviso,treviso,139034.0
treviso,venezia,931.0
venezia,venezia,122391.0
venezia,treviso,972.0
brescia,cremona,121.0
roma,roma,814529.0
pesaro_e_urbino,pesaro_e_urbino,56153.0
cremona,piacenza,514.0
brescia,brescia,201490.0
napoli,napoli,633652.0
parma,parma,80819.0
parma,reggio_emilia,642.0
cremona,parma,31.0
cremona,mantova,198.0
brescia,mantova,270.0
mantova,cremona,208.0
mantova,brescia,277.0
reggio_emilia,parma,636.0
mantova,parma,32.0
brescia,trento,37.0
brescia,verona,82.0
reggio_emilia,reggio_emilia,94354.0
mantova,reggio_emilia,316.0
reggio_emilia,mantova,333.0
reggio_emilia,modena,1229.0
mantova,mantova,71830.0
verona,brescia,83.0
mantova,verona,276.0
genova,alessandria,79.0
bologna,parma,12.0
milano,cremona,202.0
bergamo,lodi,15.0
piacenza,milano,27.0
brescia,piacenza,11.0
parma,cremona,38.0
parma,mantova,43.0
trento,brescia,22.0
novara,pavia,17.0
milano,piacenza,16.0
milano,brescia,11.0
milano,genova,10.0
lodi,bergamo,12.0
roma,napoli,38.0
