mantova,verona,350.0
modena,reggio_emilia,1630.0
verona,mantova,364.0
verona,trento,29.0
torino,cuneo,268.0
modena,modena,127567.0
cuneo,torino,268.0
torino,torino,391666.0
trento,verona,12.0
cuneo,cuneo,85870.0
verona,verona,157203.0
modena,mantova,161.0
mantova,modena,141.0
modena,bologna,906.0
trento,trento,72121.0
firenze,firenze,190686.0
novara,varese,297.0
novara,novara,59799.0
varese,novara,312.0
bologna,modena,936.0
alessandria,alessandria,68658.0
novara,pavia,75.0
pavia,novara,60.0
novara,milano,297.0
verona,vicenza,486.0
alessandria,genova,118.0
varese,varese,160666.0
alessandria,pavia,190.0
varese,como,1360.0
varese,milano,2498.0
verona,padova,133.0
pavia,alessandria,206.0
milano,novara,290.0
como,varese,1327.0
milano,varese,2495.0
genova,genova,128005.0
bologna,bologna,192335.0
pavia,pavia,103015.0
como,milano,735.0
como,como,115599.0
pavia,milano,1442.0
milano,como,810.0
milano,pavia,1580.0
milano,milano,611734.0
como,lecco,532.0
milano,lecco,304.0
milano,lodi,941.0
lecco,como,540.0
pavia,piacenza,207.0
milano,bergamo,1080.0
milano,cremona,209.0
lecco,lecco,54167.0
lecco,milano,254.0
pavia,lodi,332.0
piacenza,pavia,188.0
lodi,milano,949.0
lecco,bergamo,399.0
lodi,pavia,313.0
lodi,lodi,34520.0
lodi,cremona,218.0
vicenza,verona,474.0
bergamo,lecco,422.0
bergamo,milano,1037.0
cremona,milano,214.0
cremona,lodi,220.0
bergamo,cremona,239.0
cremona,bergamo,250.0
lodi,piacenza,223.0
piacenza,lodi,218.0
bergamo,bergamo,185043.0
piacenza,piacenza,57213.0
cremona,cremona,51548.0
piacenza,parma,125.0
bergamo,brescia,1065.0
piacenza,cremona,594.0
padova,verona,99.0
vicenza,vicenza,119605.0
vicenza,padova,1160.0
padova,vicenza,1141.0
vicenza,treviso,372.0
treviso,vicenza,379.0
parma,piacenza,116.0
padova,padova,158353.0
padova,treviso,673.0
treviso,padova,683.0
padova,venezia,1516.0
venezia,padova,1512.0
treviso,treviso,138305.0
treviso,venezia,1272.0
venezia,venezia,121789.0
venezia,treviso,1280.0
roma,roma,818574.0
pesaro_e_urbino,pesaro_e_urbino,56126.0
brescia,bergamo,1033.0
brescia,cremona,186.0
napoli,napoli,636946.0
brescia,brescia,200909.0
cremona,piacenza,616.0
parma,parma,80590.0
parma,reggio_emilia,729.0
cremona,mantova,223.0
cremona,parma,52.0
brescia,mantova,306.0
mantova,cremona,223.0
mantova,brescia,297.0
reggio_emilia,parma,754.0
cremona,brescia,205.0
brescia,trento,33.0
reggio_emilia,bologna,27.0
brescia,verona,74.0
reggio_emilia,reggio_emilia,94363.0
mantova,reggio_emilia,392.0
reggio_emilia,mantova,393.0
mantova,mantova,71387.0
reggio_emilia,modena,1632.0
verona,brescia,80.0
alessandria,torino,13.0
genova,alessandria,113.0
milano,piacenza,38.0
piacenza,milano,38.0
vicenza,venezia,27.0
parma,cremona,40.0
mantova,parma,11.0
trento,brescia,24.0
genova,pavia,10.0
bologna,reggio_emilia,10.0
milano,brescia,14.0
lodi,bergamo,20.0
piacenza,brescia,13.0
piacenza,bergamo,10.0
roma,napoli,17.0
brescia,milano,18.0
parma,mantova,21.0
