lecco,lecco,57689.0
pavia,lodi,103.0
lodi,milano,119.0
lecco,bergamo,38.0
lodi,pavia,88.0
lodi,cremona,26.0
lodi,lodi,37405.0
bergamo,milano,90.0
vicenza,verona,97.0
bergamo,lecco,51.0
bologna,bologna,192794.0
piacenza,lodi,44.0
lodi,piacenza,26.0
bergamo,bergamo,191359.0
piacenza,piacenza,58923.0
cremona,cremona,55876.0
bergamo,brescia,231.0
piacenza,cremona,127.0
brescia,bergamo,236.0
vicenza,vicenza,122477.0
vicenza,padova,158.0
padova,vicenza,129.0
vicenza,treviso,55.0
treviso,vicenza,33.0
padova,padova,164005.0
padova,treviso,100.0
treviso,padova,93.0
padova,venezia,179.0
venezia,padova,156.0
treviso,treviso,144001.0
treviso,venezia,172.0
venezia,venezia,128462.0
venezia,treviso,153.0
roma,roma,811130.0
pesaro_e_urbino,pesaro_e_urbino,57519.0
cremona,piacenza,122.0
brescia,brescia,206792.0
napoli,napoli,639792.0
parma,parma,82756.0
reggio_emilia,parma,53.0
parma,reggio_emilia,60.0
cremona,mantova,57.0
brescia,mantova,68.0
mantova,brescia,55.0
brescia,verona,25.0
reggio_emilia,reggio_emilia,97378.0
mantova,reggio_emilia,80.0
reggio_emilia,mantova,72.0
reggio_emilia,modena,156.0
mantova,mantova,75402.0
verona,mantova,64.0
mantova,verona,49.0
torino,cuneo,62.0
modena,reggio_emilia,165.0
torino,torino,395284.0
cuneo,torino,47.0
cuneo,cuneo,88362.0
mantova,modena,44.0
cremona,brescia,38.0
modena,modena,131061.0
verona,verona,160269.0
modena,bologna,80.0
trento,trento,74632.0
novara,varese,60.0
novara,novara,61861.0
varese,novara,65.0
alessandria,alessandria,70852.0
bologna,modena,81.0
varese,varese,167574.0
pavia,alessandria,49.0
firenze,firenze,190771.0
varese,como,212.0
varese,milano,362.0
como,varese,224.0
genova,genova,128249.0
milano,varese,369.0
pavia,milano,159.0
pavia,pavia,109701.0
como,como,123090.0
verona,vicenza,96.0
como,milano,64.0
milano,milano,614847.0
milano,como,89.0
milano,pavia,169.0
como,lecco,117.0
lecco,como,96.0
milano,lodi,100.0
milano,bergamo,69.0
novara,milano,27.0
milano,novara,21.0
alessandria,pavia,11.0
lecco,milano,14.0
cremona,lodi,35.0
bergamo,cremona,18.0
padova,verona,30.0
brescia,cremona,17.0
mantova,cremona,40.0
verona,brescia,13.0
modena,mantova,36.0
verona,padova,25.0
pavia,piacenza,11.0
