brescia,bergamo,958.0
verona,mantova,305.0
modena,modena,127102.0
verona,verona,156053.0
cuneo,torino,277.0
torino,cuneo,265.0
modena,mantova,166.0
torino,torino,391182.0
mantova,modena,142.0
modena,bologna,786.0
cuneo,cuneo,85062.0
trento,trento,71990.0
firenze,firenze,189604.0
bologna,modena,845.0
verona,vicenza,469.0
novara,novara,59548.0
novara,varese,318.0
alessandria,alessandria,68329.0
varese,novara,324.0
novara,milano,254.0
alessandria,genova,72.0
varese,varese,160994.0
pavia,novara,39.0
bologna,bologna,190768.0
verona,padova,97.0
alessandria,pavia,212.0
varese,como,1279.0
varese,milano,2283.0
pavia,alessandria,165.0
cremona,brescia,181.0
como,varese,1283.0
genova,genova,127568.0
milano,varese,2337.0
milano,novara,255.0
pavia,pavia,103255.0
como,como,116055.0
como,milano,700.0
milano,como,690.0
pavia,milano,1339.0
milano,pavia,1410.0
vicenza,verona,462.0
milano,milano,609809.0
como,lecco,479.0
milano,piacenza,39.0
milano,lecco,253.0
milano,lodi,911.0
lecco,como,484.0
pavia,piacenza,201.0
milano,cremona,199.0
pavia,lodi,329.0
milano,bergamo,1022.0
lecco,lecco,53965.0
lecco,milano,220.0
lodi,milano,849.0
lecco,bergamo,338.0
piacenza,pavia,222.0
lodi,pavia,322.0
lodi,lodi,34471.0
lodi,cremona,198.0
bergamo,lecco,340.0
bergamo,milano,970.0
cremona,milano,174.0
cremona,bergamo,210.0
piacenza,lodi,218.0
lodi,piacenza,217.0
cremona,lodi,210.0
bergamo,cremona,215.0
bergamo,bergamo,184518.0
padova,verona,102.0
piacenza,piacenza,56744.0
cremona,cremona,51293.0
bergamo,brescia,979.0
vicenza,vicenza,119080.0
piacenza,parma,88.0
piacenza,cremona,557.0
vicenza,padova,947.0
vicenza,treviso,324.0
padova,vicenza,1002.0
treviso,vicenza,319.0
padova,padova,157779.0
padova,treviso,584.0
treviso,padova,584.0
padova,venezia,1367.0
venezia,padova,1369.0
treviso,treviso,137847.0
treviso,venezia,1204.0
venezia,venezia,121662.0
venezia,treviso,1165.0
brescia,cremona,195.0
roma,roma,814473.0
pesaro_e_urbino,pesaro_e_urbino,56068.0
brescia,brescia,200777.0
napoli,napoli,635433.0
parma,parma,80102.0
cremona,piacenza,535.0
cremona,parma,36.0
parma,reggio_emilia,718.0
cremona,mantova,208.0
brescia,mantova,292.0
parma,piacenza,84.0
mantova,cremona,226.0
reggio_emilia,parma,724.0
mantova,parma,15.0
brescia,trento,13.0
mantova,brescia,307.0
brescia,verona,71.0
reggio_emilia,reggio_emilia,93952.0
mantova,reggio_emilia,364.0
reggio_emilia,mantova,349.0
reggio_emilia,modena,1318.0
mantova,mantova,71641.0
mantova,verona,292.0
modena,reggio_emilia,1323.0
verona,trento,28.0
verona,brescia,69.0
modena,parma,11.0
trento,verona,28.0
novara,pavia,63.0
genova,alessandria,81.0
brescia,milano,11.0
parma,cremona,46.0
trento,brescia,31.0
bologna,reggio_emilia,16.0
milano,brescia,14.0
lodi,bergamo,10.0
piacenza,milano,17.0
roma,napoli,37.0
parma,mantova,14.0
