var,bouches_du_rhone,171.0
haute_savoie,ain,34.0
var,var,175189.0
haute_savoie,haute_savoie,122535.0
moselle,moselle,175231.0
vosges,vosges,59482.0
moselle,bas_rhin,116.0
bas_rhin,moselle,130.0
haut_rhin,haut_rhin,122401.0
bas_rhin,bas_rhin,195462.0
seine_maritime,seine_maritime,222687.0
seine_maritime,eure,368.0
eure,seine_maritime,358.0
eure,eure,107783.0
eure,eure_et_loir,139.0
eure_et_loir,eure,143.0
eure_et_loir,eure_et_loir,68910.0
eure,yvelines,75.0
seine_maritime,somme,97.0
somme,seine_maritime,95.0
eure_et_loir,yvelines,79.0
yvelines,eure,67.0
indre,indre,33490.0
eure,oise,40.0
yvelines,eure_et_loir,110.0
yvelines,yvelines,195652.0
eure_et_loir,essonne,22.0
yvelines,essonne,145.0
yvelines,paris,588.0
yvelines,val_d'oise,981.0
yvelines,seine_saint_denis,470.0
yvelines,hauts_de_seine,1366.0
yvelines,val_de_marne,220.0
val_d'oise,yvelines,925.0
essonne,yvelines,104.0
hauts_de_seine,yvelines,1370.0
hauts_de_seine,hauts_de_seine,156367.0
val_d'oise,hauts_de_seine,874.0
val_d'oise,val_d'oise,185937.0
gironde,gironde,294524.0
hauts_de_seine,seine_saint_denis,1485.0
hauts_de_seine,val_de_marne,1200.0
hauts_de_seine,val_d'oise,970.0
hauts_de_seine,paris,2649.0
hauts_de_seine,essonne,459.0
hauts_de_seine,seine_et_marne,182.0
val_d'oise,paris,1215.0
somme,somme,103925.0
essonne,hauts_de_seine,405.0
oise,val_d'oise,434.0
val_d'oise,val_de_marne,461.0
val_d'oise,oise,485.0
val_d'oise,seine_saint_denis,2646.0
paris,val_de_marne,4010.0
paris,paris,222183.0
paris,seine_et_marne,806.0
paris,hauts_de_seine,2697.0
paris,yvelines,610.0
paris,seine_saint_denis,5165.0
paris,val_d'oise,1294.0
paris,essonne,890.0
essonne,essonne,207541.0
essonne,paris,832.0
essonne,seine_saint_denis,586.0
seine_saint_denis,val_d'oise,2554.0
essonne,val_de_marne,2283.0
val_de_marne,hauts_de_seine,1161.0
val_de_marne,paris,3828.0
val_de_marne,essonne,2391.0
val_de_marne,val_d'oise,448.0
seine_saint_denis,paris,5110.0
essonne,val_d'oise,73.0
val_de_marne,yvelines,203.0
seine_saint_denis,yvelines,458.0
seine_saint_denis,hauts_de_seine,1362.0
val_de_marne,val_de_marne,276595.0
seine_saint_denis,seine_saint_denis,303766.0
val_de_marne,seine_saint_denis,3663.0
seine_saint_denis,val_de_marne,3637.0
val_d'oise,seine_et_marne,265.0
oise,oise,156809.0
seine_saint_denis,essonne,534.0
seine_saint_denis,oise,94.0
pas_de_calais,pas_de_calais,296049.0
seine_saint_denis,seine_et_marne,2080.0
val_de_marne,seine_et_marne,1852.0
essonne,seine_et_marne,775.0
oise,paris,66.0
oise,somme,48.0
seine_et_marne,essonne,802.0
seine_et_marne,hauts_de_seine,163.0
seine_et_marne,val_d'oise,224.0
seine_et_marne,seine_saint_denis,2041.0
seine_et_marne,val_de_marne,1815.0
seine_et_marne,paris,742.0
oise,seine_et_marne,88.0
seine_et_marne,seine_et_marne,284783.0
seine_et_marne,oise,83.0
pas_de_calais,nord,1345.0
nord,pas_de_calais,1481.0
somme,aisne,32.0
aisne,oise,55.0
nord,nord,491570.0
aisne,aisne,104107.0
aisne,nord,66.0
herault,herault,201456.0
aube,marne,71.0
marne,aube,61.0
aube,aube,50710.0
marne,marne,103117.0
rhone,ain,556.0
rhone,rhone,275535.0
ain,rhone,533.0
bouches_du_rhone,bouches_du_rhone,330404.0
ain,ain,88181.0
bouches_du_rhone,var,174.0
haut_rhin,bas_rhin,32.0
oise,eure,35.0
essonne,eure_et_loir,17.0
val_d'oise,essonne,50.0
oise,seine_saint_denis,71.0
paris,oise,61.0
somme,pas_de_calais,26.0
seine_et_marne,yvelines,21.0
somme,oise,50.0
oise,aisne,60.0
aisne,somme,36.0
aisne,seine_et_marne,11.0
aube,seine_et_marne,22.0
nord,aisne,75.0
aisne,marne,23.0
marne,aisne,42.0
bas_rhin,haut_rhin,28.0
oise,seine_maritime,16.0
yvelines,seine_et_marne,11.0
val_de_marne,oise,12.0
pas_de_calais,somme,16.0
seine_et_marne,aisne,16.0
seine_et_marne,aube,13.0
