var,bouches_du_rhone,475.0
haute_savoie,ain,76.0
var,var,172331.0
haute_savoie,haute_savoie,122721.0
moselle,moselle,174353.0
vosges,vosges,57548.0
moselle,bas_rhin,368.0
bas_rhin,moselle,388.0
haut_rhin,bas_rhin,312.0
haut_rhin,haut_rhin,121164.0
bas_rhin,haut_rhin,297.0
bas_rhin,bas_rhin,195571.0
seine_maritime,seine_maritime,221532.0
seine_maritime,eure,1310.0
eure,seine_maritime,1278.0
eure,eure,102673.0
eure_et_loir,eure,239.0
eure,eure_et_loir,229.0
eure_et_loir,paris,32.0
eure,yvelines,229.0
eure_et_loir,eure_et_loir,66405.0
seine_maritime,somme,238.0
eure_et_loir,yvelines,320.0
somme,seine_maritime,213.0
yvelines,eure,290.0
indre,indre,32357.0
eure,val_d'oise,27.0
eure,oise,62.0
seine_maritime,oise,75.0
yvelines,eure_et_loir,369.0
oise,seine_maritime,63.0
yvelines,yvelines,193333.0
yvelines,essonne,418.0
yvelines,paris,1452.0
yvelines,val_de_marne,700.0
yvelines,hauts_de_seine,2822.0
yvelines,seine_saint_denis,1054.0
yvelines,val_d'oise,1815.0
gironde,gironde,296550.0
val_d'oise,yvelines,1767.0
hauts_de_seine,yvelines,2856.0
hauts_de_seine,hauts_de_seine,157337.0
val_d'oise,val_d'oise,179944.0
hauts_de_seine,paris,4436.0
hauts_de_seine,essonne,1143.0
hauts_de_seine,seine_saint_denis,2759.0
hauts_de_seine,val_de_marne,2289.0
hauts_de_seine,val_d'oise,1907.0
val_d'oise,hauts_de_seine,1825.0
hauts_de_seine,seine_et_marne,560.0
essonne,yvelines,387.0
val_d'oise,paris,2424.0
oise,val_d'oise,1057.0
somme,somme,101735.0
val_d'oise,essonne,161.0
val_d'oise,val_de_marne,1009.0
val_d'oise,oise,1161.0
val_d'oise,seine_saint_denis,4276.0
paris,essonne,1856.0
paris,val_de_marne,6729.0
paris,paris,227935.0
paris,hauts_de_seine,4664.0
paris,seine_et_marne,1921.0
paris,yvelines,1552.0
paris,seine_saint_denis,8006.0
paris,val_d'oise,2492.0
essonne,essonne,201471.0
essonne,hauts_de_seine,1095.0
essonne,paris,1755.0
essonne,seine_saint_denis,1200.0
essonne,val_de_marne,4558.0
essonne,val_d'oise,223.0
pas_de_calais,somme,64.0
seine_saint_denis,val_d'oise,4294.0
val_de_marne,essonne,4638.0
val_de_marne,yvelines,699.0
val_d'oise,seine_et_marne,704.0
val_de_marne,hauts_de_seine,2231.0
val_de_marne,paris,6649.0
seine_saint_denis,yvelines,982.0
seine_saint_denis,paris,7994.0
seine_saint_denis,hauts_de_seine,2770.0
val_de_marne,val_de_marne,271494.0
seine_saint_denis,seine_saint_denis,292502.0
val_de_marne,val_d'oise,982.0
val_de_marne,seine_saint_denis,5578.0
seine_saint_denis,val_de_marne,5607.0
seine_saint_denis,essonne,1182.0
seine_saint_denis,oise,328.0
oise,oise,151571.0
essonne,seine_et_marne,1734.0
pas_de_calais,pas_de_calais,286913.0
oise,paris,210.0
seine_saint_denis,seine_et_marne,3508.0
val_de_marne,seine_et_marne,3820.0
oise,seine_saint_denis,324.0
oise,val_de_marne,24.0
somme,pas_de_calais,61.0
seine_et_marne,essonne,1772.0
oise,somme,117.0
seine_et_marne,yvelines,67.0
seine_et_marne,val_de_marne,3782.0
seine_et_marne,seine_saint_denis,3459.0
seine_et_marne,hauts_de_seine,503.0
seine_et_marne,val_d'oise,713.0
seine_et_marne,paris,1874.0
seine_et_marne,oise,203.0
oise,seine_et_marne,193.0
seine_et_marne,seine_et_marne,275844.0
pas_de_calais,nord,3835.0
nord,pas_de_calais,4089.0
somme,aisne,124.0
nord,nord,491379.0
aisne,oise,146.0
aisne,somme,115.0
aisne,seine_et_marne,48.0
aisne,paris,12.0
aisne,aisne,100060.0
aube,seine_et_marne,57.0
herault,herault,203107.0
aisne,nord,134.0
aube,marne,124.0
marne,aube,114.0
aisne,marne,208.0
marne,aisne,235.0
aube,aube,50071.0
marne,marne,102118.0
rhone,ain,1309.0
rhone,rhone,280076.0
ain,rhone,1230.0
bouches_du_rhone,bouches_du_rhone,332708.0
ain,ain,84289.0
bouches_du_rhone,var,501.0
ain,haute_savoie,59.0
oise,eure,68.0
eure_et_loir,essonne,21.0
hauts_de_seine,oise,58.0
paris,oise,255.0
val_de_marne,oise,50.0
somme,oise,102.0
oise,aisne,182.0
seine_et_marne,aisne,56.0
seine_et_marne,aube,44.0
nord,aisne,117.0
yvelines,oise,10.0
val_d'oise,eure,36.0
essonne,eure_et_loir,26.0
yvelines,seine_et_marne,64.0
hauts_de_seine,eure_et_loir,20.0
paris,eure_et_loir,48.0
paris,aisne,22.0
paris,eure,23.0
seine_saint_denis,eure_et_loir,10.0
