haute_savoie,ain,34.0
var,var,177941.0
haute_savoie,haute_savoie,128245.0
moselle,moselle,182545.0
vosges,vosges,59912.0
bas_rhin,moselle,222.0
moselle,bas_rhin,230.0
haut_rhin,haut_rhin,124183.0
haut_rhin,bas_rhin,174.0
bas_rhin,haut_rhin,148.0
bas_rhin,bas_rhin,201207.0
seine_maritime,seine_maritime,226739.0
seine_maritime,eure,846.0
eure,seine_maritime,787.0
eure,eure,107885.0
eure,eure_et_loir,180.0
eure_et_loir,eure_et_loir,69473.0
seine_maritime,somme,136.0
eure_et_loir,eure,185.0
eure,yvelines,129.0
eure_et_loir,yvelines,204.0
yvelines,eure,140.0
somme,seine_maritime,149.0
indre,indre,33436.0
eure,oise,46.0
eure,val_d'oise,10.0
seine_maritime,oise,42.0
yvelines,eure_et_loir,249.0
oise,seine_maritime,28.0
eure_et_loir,essonne,24.0
yvelines,yvelines,199259.0
yvelines,essonne,228.0
yvelines,paris,860.0
yvelines,val_de_marne,406.0
yvelines,seine_saint_denis,584.0
yvelines,hauts_de_seine,1940.0
yvelines,val_d'oise,1261.0
val_d'oise,yvelines,1256.0
hauts_de_seine,yvelines,2028.0
hauts_de_seine,hauts_de_seine,162372.0
val_d'oise,val_d'oise,187210.0
val_d'oise,hauts_de_seine,1188.0
hauts_de_seine,val_de_marne,1587.0
hauts_de_seine,paris,3164.0
hauts_de_seine,seine_saint_denis,1702.0
hauts_de_seine,val_d'oise,1212.0
hauts_de_seine,essonne,661.0
hauts_de_seine,seine_et_marne,275.0
val_d'oise,paris,1561.0
gironde,gironde,302811.0
essonne,yvelines,209.0
val_d'oise,essonne,87.0
somme,somme,104907.0
oise,val_d'oise,682.0
val_d'oise,val_de_marne,554.0
essonne,hauts_de_seine,654.0
val_d'oise,seine_saint_denis,3071.0
val_d'oise,oise,772.0
essonne,val_d'oise,99.0
paris,val_de_marne,4814.0
paris,paris,232059.0
paris,yvelines,900.0
paris,seine_et_marne,1166.0
paris,seine_saint_denis,5398.0
paris,val_d'oise,1651.0
paris,essonne,1207.0
paris,hauts_de_seine,3273.0
essonne,essonne,208622.0
essonne,paris,1219.0
oise,val_de_marne,10.0
essonne,seine_saint_denis,619.0
essonne,val_de_marne,3280.0
seine_saint_denis,val_d'oise,3017.0
val_de_marne,essonne,3277.0
val_de_marne,yvelines,362.0
val_de_marne,hauts_de_seine,1543.0
val_de_marne,paris,4768.0
val_de_marne,val_d'oise,575.0
seine_saint_denis,paris,5313.0
seine_saint_denis,hauts_de_seine,1674.0
seine_saint_denis,yvelines,589.0
val_de_marne,val_de_marne,282133.0
seine_saint_denis,seine_saint_denis,305824.0
seine_saint_denis,essonne,625.0
oise,seine_saint_denis,159.0
val_de_marne,seine_saint_denis,3939.0
seine_saint_denis,val_de_marne,3913.0
seine_saint_denis,oise,187.0
val_d'oise,seine_et_marne,450.0
oise,oise,156556.0
pas_de_calais,pas_de_calais,296023.0
essonne,seine_et_marne,1201.0
somme,oise,58.0
seine_saint_denis,seine_et_marne,2449.0
val_de_marne,seine_et_marne,2636.0
oise,paris,101.0
pas_de_calais,somme,57.0
seine_et_marne,essonne,1177.0
seine_et_marne,yvelines,32.0
seine_et_marne,val_de_marne,2599.0
seine_et_marne,val_d'oise,413.0
seine_et_marne,hauts_de_seine,243.0
seine_et_marne,seine_saint_denis,2504.0
seine_et_marne,oise,176.0
seine_et_marne,paris,1034.0
oise,somme,80.0
oise,seine_et_marne,167.0
seine_et_marne,seine_et_marne,286530.0
pas_de_calais,nord,2465.0
nord,pas_de_calais,2558.0
somme,aisne,85.0
oise,aisne,148.0
nord,nord,502010.0
aisne,oise,126.0
aisne,somme,83.0
aisne,seine_et_marne,29.0
aisne,aisne,103559.0
herault,herault,205266.0
marne,aube,72.0
aisne,nord,68.0
aisne,marne,77.0
aube,aube,51523.0
marne,marne,104152.0
rhone,ain,903.0
rhone,rhone,284122.0
ain,rhone,856.0
bouches_du_rhone,bouches_du_rhone,337539.0
ain,ain,88675.0
bouches_du_rhone,var,297.0
var,bouches_du_rhone,273.0
ain,haute_savoie,30.0
eure_et_loir,hauts_de_seine,12.0
oise,eure,50.0
paris,oise,128.0
seine_saint_denis,aisne,21.0
somme,pas_de_calais,39.0
aube,seine_et_marne,23.0
nord,aisne,61.0
aube,marne,73.0
marne,aisne,103.0
yvelines,oise,11.0
yvelines,seine_et_marne,31.0
essonne,eure_et_loir,24.0
hauts_de_seine,eure_et_loir,16.0
val_de_marne,oise,12.0
seine_et_marne,aisne,32.0
seine_et_marne,aube,11.0
