E10000015,E10000012,1155.0
E10000012,E10000012,286722.0
E10000030,E10000030,196940.0
E10000020,E10000020,258388.0
E10000016,E10000016,460427.0
E10000029,E10000029,170278.0
E10000016,E10000020,1056.0
E10000020,E10000016,1058.0
E10000030,E10000024,766.0
E10000012,E10000015,1144.0
E10000029,E10000020,864.0
E10000020,E10000029,938.0
E10000012,E10000034,48.0
E10000034,E10000012,56.0
E10000029,E10000012,305.0
E10000034,E10000034,141516.0
E10000012,E10000029,319.0
E10000032,E10000032,193100.0
E10000015,E10000015,232000.0
E10000024,E09000005,64.0
E10000032,E10000030,939.0
E10000024,E10000030,767.0
E10000024,E10000024,171568.0
E10000021,E10000021,219097.0
E10000030,E10000014,935.0
E10000006,E10000006,128520.0
E10000023,E10000023,109210.0
E10000032,E10000014,125.0
E10000014,E10000030,889.0
E10000014,E10000014,243640.0
E10000014,E10000029,286.0
E10000029,E10000014,280.0
E10000030,E10000029,134.0
E10000014,E10000028,140.0
E10000021,E10000031,308.0
E10000025,E10000025,134428.0
E10000028,E10000014,112.0
E10000028,E10000028,179718.0
E10000014,E10000032,130.0
E10000024,E10000032,162.0
E10000021,E10000025,153.0
E10000023,E10000016,356.0
E10000024,E08000019,343.0
E10000024,E10000007,869.0
E10000024,E09000008,77.0
E10000031,E10000021,308.0
E09000008,E10000030,84.0
E09000008,E10000024,79.0
E09000008,E09000008,11187.0
E10000031,E10000031,124543.0
E10000031,E08000025,264.0
E10000007,E10000024,861.0
E10000025,E10000021,192.0
E08000019,E10000024,329.0
E10000030,E10000007,390.0
E10000007,E10000030,391.0
E08000035,E10000016,254.0
E06000047,E06000047,127253.0
E06000047,E10000032,246.0
E10000007,E10000007,134570.0
E06000047,E08000024,906.0
E10000007,E08000019,927.0
E08000035,E08000035,7480.0
E08000019,E10000007,943.0
E08000019,E10000016,16.0
E08000024,E06000047,912.0
E10000016,E10000023,362.0
E08000024,E08000024,55669.0
E08000024,E10000032,398.0
E08000019,E08000019,118469.0
E10000016,E08000035,239.0
E10000031,E10000028,315.0
E10000007,E10000028,468.0
E10000032,E08000024,375.0
E10000032,E06000047,264.0
E10000030,E10000032,952.0
E10000016,E10000032,221.0
E10000028,E10000031,319.0
E10000028,E10000007,491.0
E10000028,E08000025,827.0
E06000047,E10000006,217.0
E10000013,E10000013,150642.0
E10000006,E06000047,181.0
E10000032,E10000016,236.0
E10000032,E10000024,117.0
E08000025,E10000028,891.0
E08000025,E10000031,272.0
E10000020,E10000007,132.0
E08000025,E08000025,309288.0
E10000034,E10000031,167.0
E10000034,E08000025,860.0
E08000025,E10000034,893.0
E10000007,E10000020,112.0
E10000007,E08000003,102.0
E10000007,E10000014,117.0
E10000014,E10000007,134.0
E10000014,E08000003,859.0
E10000034,E10000028,147.0
E10000028,E10000034,148.0
E08000003,E10000007,130.0
E10000023,E10000017,103.0
E10000017,E10000017,245903.0
E08000003,E10000014,887.0
E10000020,E08000003,721.0
E08000003,E10000017,297.0
E08000003,E08000003,290423.0
E08000003,E10000020,734.0
E09000003,E10000015,230.0
E09000003,E09000003,10254.0
E08000003,E08000012,149.0
E10000017,E08000003,224.0
E10000017,E08000012,349.0
E08000012,E08000012,139242.0
E08000012,E08000003,139.0
E08000012,E10000017,341.0
E09000005,E09000005,44352.0
E09000005,E10000015,142.0
E09000005,E10000030,21.0
E09000005,E10000024,63.0
E10000015,E09000003,215.0
E10000015,E09000005,150.0
E10000015,E10000024,14.0
E10000016,E10000030,34.0
E10000016,E09000006,167.0
E09000006,E09000006,22556.0
E09000006,E10000016,159.0
E10000021,E10000006,117.0
E10000021,E10000013,13.0
E10000021,E10000023,15.0
E10000006,E10000021,109.0
E10000029,E10000030,140.0
E10000012,E10000028,12.0
E10000023,E08000035,57.0
E08000035,E10000023,48.0
E10000007,E08000025,10.0
E10000013,E10000034,132.0
E10000031,E10000034,169.0
E10000034,E10000013,88.0
E10000017,E10000023,81.0
E10000025,E10000013,41.0
E10000013,E10000025,33.0
E10000017,E10000006,32.0
E10000030,E09000008,105.0
E09000005,E09000003,13.0
E10000013,E10000021,27.0
E10000030,E09000005,16.0
E10000024,E10000015,14.0
E10000023,E10000021,25.0
E10000028,E10000012,13.0
E10000016,E08000003,17.0
E10000016,E08000019,32.0
E08000025,E10000007,15.0
E08000025,E10000021,12.0
E08000003,E10000016,11.0
E08000003,E08000019,15.0
E09000003,E09000005,20.0
E10000006,E10000017,67.0
E10000030,E10000016,22.0
