E10000015,E10000012,1435.0
E10000012,E10000015,1376.0
E10000012,E10000012,276182.0
E10000016,E10000030,59.0
E10000016,E10000016,445179.0
E10000016,E09000006,189.0
E09000006,E09000006,21546.0
E10000021,E10000006,134.0
E09000006,E10000016,232.0
E10000032,E10000032,186102.0
E10000021,E10000021,211696.0
E10000013,E10000013,145452.0
E10000015,E10000015,224546.0
E10000023,E10000023,105062.0
E10000016,E10000020,1204.0
E10000020,E10000020,250141.0
E10000030,E10000030,190361.0
E10000029,E10000029,164614.0
E10000020,E10000016,1099.0
E10000030,E10000024,867.0
E10000029,E10000020,1026.0
E10000020,E10000029,1029.0
E10000012,E10000034,74.0
E10000034,E10000012,93.0
E10000034,E10000034,136604.0
E10000012,E10000029,492.0
E10000029,E10000012,410.0
E10000024,E10000024,164971.0
E10000024,E09000005,66.0
E10000024,E10000030,825.0
E10000015,E09000005,180.0
E10000030,E10000029,145.0
E10000030,E10000014,1132.0
E10000006,E10000006,124365.0
E10000014,E10000030,1010.0
E10000014,E10000014,234533.0
E10000014,E10000029,305.0
E10000029,E10000014,332.0
E10000029,E10000030,153.0
E10000032,E10000014,217.0
E10000014,E10000028,159.0
E10000021,E10000031,374.0
E10000032,E10000030,1048.0
E10000014,E10000032,209.0
E10000025,E10000025,130235.0
E10000028,E10000014,170.0
E10000028,E10000028,172590.0
E10000021,E10000025,164.0
E10000023,E10000016,426.0
E10000024,E08000019,371.0
E10000024,E10000007,1005.0
E10000031,E10000021,382.0
E10000031,E10000031,120469.0
E10000024,E10000032,192.0
E08000019,E10000024,383.0
E10000007,E10000024,1041.0
E10000024,E09000008,95.0
E10000007,E08000019,1044.0
E10000030,E10000007,441.0
E10000007,E10000030,428.0
E09000008,E10000030,157.0
E09000008,E10000024,86.0
E08000035,E10000016,269.0
E06000047,E06000047,122667.0
E06000047,E08000024,1148.0
E06000047,E10000032,344.0
E10000025,E10000021,223.0
E10000007,E10000007,128836.0
E09000008,E09000008,10644.0
E08000035,E08000035,7140.0
E08000024,E06000047,1131.0
E08000019,E10000007,1106.0
E08000019,E10000016,58.0
E08000024,E08000024,54173.0
E10000016,E10000023,446.0
E08000024,E10000032,402.0
E08000019,E08000019,114875.0
E10000031,E08000025,342.0
E10000031,E10000028,349.0
E10000016,E08000035,247.0
E10000007,E10000028,583.0
E10000032,E08000024,430.0
E10000032,E06000047,330.0
E10000016,E10000032,281.0
E10000028,E10000007,588.0
E10000030,E10000032,1148.0
E06000047,E10000006,286.0
E10000028,E10000031,335.0
E10000028,E08000025,1077.0
E10000006,E06000047,246.0
E10000032,E10000016,276.0
E08000025,E10000031,328.0
E08000025,E10000028,1230.0
E10000031,E10000034,275.0
E10000020,E10000007,117.0
E10000032,E10000024,161.0
E08000025,E08000025,301305.0
E08000025,E10000034,1102.0
E10000034,E10000031,271.0
E10000034,E08000025,1055.0
E10000007,E10000014,134.0
E10000007,E10000020,126.0
E10000007,E08000003,135.0
E10000014,E10000007,150.0
E10000014,E08000003,978.0
E10000034,E10000028,193.0
E10000023,E10000017,123.0
E10000028,E10000034,191.0
E10000017,E10000017,237609.0
E10000017,E10000023,107.0
E08000003,E10000014,969.0
E08000003,E10000007,141.0
E10000020,E08000003,859.0
E08000003,E10000020,879.0
E08000003,E08000003,280812.0
E08000003,E08000012,206.0
E09000003,E09000003,9798.0
E08000003,E10000017,371.0
E09000003,E10000015,275.0
E10000017,E08000003,356.0
E10000017,E08000012,448.0
E08000012,E10000017,432.0
E08000012,E08000003,185.0
E08000012,E08000012,133903.0
E09000005,E09000005,42559.0
E09000005,E10000015,180.0
E09000005,E10000024,68.0
E10000015,E09000003,287.0
E10000030,E09000008,174.0
E10000021,E10000013,11.0
E10000021,E10000023,13.0
E10000006,E10000021,133.0
E10000028,E10000012,26.0
E10000028,E10000029,18.0
E10000012,E10000028,22.0
E10000023,E08000035,86.0
E10000031,E10000025,10.0
E08000035,E10000023,82.0
E08000019,E08000003,11.0
E10000007,E10000031,12.0
E10000016,E08000003,36.0
E10000016,E08000019,51.0
E10000013,E10000034,194.0
E10000034,E10000013,108.0
E10000023,E10000032,10.0
E08000003,E10000016,31.0
E10000025,E10000013,49.0
E10000013,E10000025,38.0
E10000017,E10000006,48.0
E10000006,E10000017,98.0
E10000030,E10000016,48.0
E09000005,E09000003,33.0
E09000005,E10000030,12.0
E09000006,E10000030,10.0
E09000006,E10000020,13.0
E10000013,E10000021,25.0
E10000023,E10000021,32.0
E10000029,E10000028,24.0
E10000025,E10000031,21.0
E10000031,E10000007,16.0
E08000024,E10000024,10.0
E09000008,E10000032,12.0
E08000025,E10000007,17.0
E08000025,E10000021,16.0
E10000032,E09000008,13.0
E08000003,E08000025,14.0
E08000003,E08000019,19.0
E10000020,E10000017,10.0
E10000020,E10000013,12.0
E10000029,E10000013,10.0
E09000003,E09000005,20.0
